open,high,low,close,volume,timestamp,open_interest
24174.3,24181.0,24125.9,24129.9,31791945.0,2026-08-25 12:15:00+05:30,0.0
24129.2,24179.9,24122.25,24154.2,25014175.0,2026-08-25 13:15:00+05:30,0.0
24153.95,24267.05,24150.9,24260.15,64877367.0,2026-08-25 14:15:00+05:30,0.0
24260.05,24334.55,24260.05,24334.55,25221150.0,2026-08-25 15:15:00+05:30,0.0
24341.95,24378.6,24309.5,24342.95,56536503.0,2026-08-26 09:15:00+05:30,0.0
24343.1,24348.3,24294.25,24330.8,32957367.0,2026-08-26 10:15:00+05:30,0.0
24330.6,24332.65,24266.45,24280.75,29535360.0,2026-08-26 11:15:00+05:30,0.0
24281.6,24291.4,24268.15,24269.2,26945228.0,2026-08-26 12:15:00+05:30,0.0
24269.4,24279.55,24253.6,24273.5,26591846.0,2026-08-26 13:15:00+05:30,0.0
24272.8,24297.05,24266.05,24276.6,62313642.0,2026-08-26 14:15:00+05:30,0.0
24276.9,24276.9,24207.75,24207.75,19756110.0,2026-08-26 15:15:00+05:30,0.0
24277.6,24297.45,24179.55,24183.55,70639109.0,2026-08-27 09:15:00+05:30,0.0
24184.45,24192.3,24148.45,24155.85,36751316.0,2026-08-27 10:15:00+05:30,0.0
24156.85,24163.4,24133.75,24154.85,43694339.0,2026-08-27 11:15:00+05:30,0.0
24154.85,24195.55,24140.55,24194.1,47602840.0,2026-08-27 12:15:00+05:30,0.0
24193.1,24199.9,24120.6,24131.75,41300263.0,2026-08-27 13:15:00+05:30,0.0
24131.9,24167.2,24128.6,24133.6,72534311.0,2026-08-27 14:15:00+05:30,0.0
24133.05,24133.05,24090.85,24090.85,21746160.0,2026-08-27 15:15:00+05:30,0.0
24122.6,24168.5,24106.55,24167.2,52083679.0,2026-08-28 09:15:00+05:30,0.0
24168.25,24188.3,24141.55,24160.95,33783826.0,2026-08-28 10:15:00+05:30,0.0
24162.7,24163.4,24076.85,24086.9,66874931.0,2026-08-28 11:15:00+05:30,0.0
24087.6,24110.95,24083.85,24103.55,39653007.0,2026-08-28 12:15:00+05:30,0.0
24105.35,24119.0,24095.3,24110.8,35064178.0,2026-08-28 13:15:00+05:30,0.0
24111.9,24159.1,24105.05,24142.95,59639510.0,2026-08-28 14:15:00+05:30,0.0
24142.45,24175.65,24142.45,24175.65,23555310.0,2026-08-28 15:15:00+05:30,0.0
24117.55,24128.7,24009.8,24017.85,87986124.0,2026-08-31 09:15:00+05:30,0.0
24018.7,24033.3,23993.6,24001.6,34382205.0,2026-08-31 10:15:00+05:30,0.0
24003.3,24088.7,24000.25,24055.95,35914677.0,2026-08-31 11:15:00+05:30,0.0
24057.75,24080.2,24052.45,24074.15,35991408.0,2026-08-31 12:15:00+05:30,0.0
24076.0,24076.15,24024.8,24031.55,43645911.0,2026-08-31 13:15:00+05:30,0.0
24033.5,24114.0,24020.5,24051.95,131875322.0,2026-08-31 14:15:00+05:30,0.0
24050.25,24080.4,24050.25,24080.4,378114737.0,2026-08-31 15:15:00+05:30,0.0
24077.55,24082.6,24009.5,24036.25,70604869.0,2026-09-01 09:15:00+05:30,0.0
24037.55,24111.75,24035.3,24107.05,37171084.0,2026-09-01 10:15:00+05:30,0.0
24108.75,24143.15,24104.0,24117.75,43022278.0,2026-09-01 11:15:00+05:30,0.0
24118.5,24120.75,24049.8,24050.2,30654785.0,2026-09-01 12:15:00+05:30,0.0
24050.75,24065.65,23953.55,23965.05,39614971.0,2026-09-01 13:15:00+05:30,0.0
23967.25,23993.35,23952.55,23984.45,98915686.0,2026-09-01 14:15:00+05:30,0.0
23980.55,24055.8,23980.55,24055.8,148290.0,2026-09-01 15:15:00+05:30,0.0
23858.0,23882.95,23786.8,23848.3,85213017.0,2026-09-02 09:15:00+05:30,0.0
23848.05,23896.05,23826.15,23832.35,40659278.0,2026-09-02 10:15:00+05:30,0.0
23832.1,23840.9,23801.1,23838.35,38059297.0,2026-09-02 11:15:00+05:30,0.0
23838.85,23876.8,23815.95,23873.85,39781857.0,2026-09-02 12:15:00+05:30,0.0
23874.2,23895.0,23850.8,23885.25,36465052.0,2026-09-02 13:15:00+05:30,0.0
23885.75,23910.65,23851.9,23883.5,63184791.0,2026-09-02 14:15:00+05:30,0.0
23882.85,23914.45,23882.85,23914.45,32925.0,2026-09-02 15:15:00+05:30,0.0
23997.95,24025.4,23955.35,23991.15,54560843.0,2026-09-03 09:15:00+05:30,0.0
23993.55,24004.65,23922.6,23926.9,32798571.0,2026-09-03 10:15:00+05:30,0.0
23927.9,23978.0,23920.35,23935.95,29358249.0,2026-09-03 11:15:00+05:30,0.0
23938.15,23938.15,23903.15,23926.0,23007273.0,2026-09-03 12:15:00+05:30,0.0
23928.35,23937.3,23893.0,23913.3,28476781.0,2026-09-03 13:15:00+05:30,0.0
23913.95,23930.35,23876.85,23903.9,59044168.0,2026-09-03 14:15:00+05:30,0.0
23904.1,23904.1,23873.45,23873.45,46710.0,2026-09-03 15:15:00+05:30,0.0
23910.9,23962.55,23895.85,23939.45,41600059.0,2026-09-04 09:15:00+05:30,0.0
23939.55,23976.1,23936.45,23965.05,23576644.0,2026-09-04 10:15:00+05:30,0.0
23965.25,24005.75,23946.8,23952.85,31327272.0,2026-09-04 11:15:00+05:30,0.0
23951.7,23954.35,23927.25,23946.35,23901132.0,2026-09-04 12:15:00+05:30,0.0
23948.45,23957.9,23931.65,23948.2,40425897.0,2026-09-04 13:15:00+05:30,0.0
23950.05,23966.35,23928.25,23938.4,61292108.0,2026-09-04 14:15:00+05:30,0.0
23937.9,23937.9,23897.7,23897.7,21075.0,2026-09-04 15:15:00+05:30,0.0
23883.15,23890.0,23806.1,23806.45,41919014.0,2026-09-07 09:15:00+05:30,0.0
23808.1,23811.15,23762.6,23769.15,24230427.0,2026-09-07 10:15:00+05:30,0.0
23770.25,23788.75,23757.65,23785.95,28893838.0,2026-09-07 11:15:00+05:30,0.0
23786.7,23788.4,23738.7,23750.15,28243439.0,2026-09-07 12:15:00+05:30,0.0
23751.35,23784.5,23747.3,23774.05,23856401.0,2026-09-07 13:15:00+05:30,0.0
23776.0,23786.8,23737.9,23759.4,49988678.0,2026-09-07 14:15:00+05:30,0.0
23760.3,23779.15,23760.3,23779.15,1380.0,2026-09-07 15:15:00+05:30,0.0
23743.1,23758.95,23657.15,23707.9,37009131.0,2026-09-08 09:15:00+05:30,0.0
23708.75,23717.25,23662.1,23677.65,32504956.0,2026-09-08 10:15:00+05:30,0.0
23678.25,23687.6,23637.75,23649.7,33097060.0,2026-09-08 11:15:00+05:30,0.0
23650.6,23675.1,23644.2,23661.3,23907124.0,2026-09-08 12:15:00+05:30,0.0
23661.7,23662.85,23623.1,23649.1,29255442.0,2026-09-08 13:15:00+05:30,0.0
23649.9,23659.3,23634.1,23641.1,55672601.0,2026-09-08 14:15:00+05:30,0.0
23640.05,23640.05,23635.1,23635.1,15315.0,2026-09-08 15:15:00+05:30,0.0
23522.05,23536.5,23466.65,23484.85,86276240.0,2026-09-09 09:15:00+05:30,0.0
23486.0,23549.3,23484.7,23524.95,54226748.0,2026-09-09 10:15:00+05:30,0.0
23527.0,23532.35,23470.85,23487.8,44673972.0,2026-09-09 11:15:00+05:30,0.0
23488.85,23571.55,23477.05,23543.95,44530337.0,2026-09-09 12:15:00+05:30,0.0
23544.3,23568.3,23536.65,23546.85,36285327.0,2026-09-09 13:15:00+05:30,0.0
23546.9,23549.15,23450.95,23462.4,70737104.0,2026-09-09 14:15:00+05:30,0.0
23462.45,23462.45,23431.5,23431.5,36285.0,2026-09-09 15:15:00+05:30,0.0
23446.6,23494.95,23404.35,23413.6,53782296.0,2026-09-10 09:15:00+05:30,0.0
23415.15,23451.35,23403.05,23438.95,30396400.0,2026-09-10 10:15:00+05:30,0.0
23439.5,23464.85,23405.35,23458.2,36427757.0,2026-09-10 11:15:00+05:30,0.0
23460.15,23473.9,23423.15,23447.3,33091322.0,2026-09-10 12:15:00+05:30,0.0
23450.45,23451.1,23413.8,23417.9,27744175.0,2026-09-10 13:15:00+05:30,0.0
23419.1,23433.35,23380.1,23389.25,58718657.0,2026-09-10 14:15:00+05:30,0.0
23389.25,23477.8,23389.25,23477.8,119710812.0,2026-09-10 15:15:00+05:30,0.0
